Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP (current US$),NY.GDP.MKTP.CD,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71494495.1851852,88322386.2962963,102244362.222222,110900457.037037,115651918.888889,125435590,131803552.222222,145533310.740741,167728455.185185,187589522.592593,215009569.62963,236357523.703704,267327642.222222,278098762.962963,300757888.888889,310160444.444444,309812185.185185,325111814.814815,342172518.518519,366911444.444444,392190592.592593,445903592.592593,482009370.37037,520044370.37037,520444185.185185,540336925.925926,591018407.407407,599118592.592593,695555555.555555,698700666.666667,758683592.592593,825976037.037037,771275555.555555,771014814.814815,778655555.555555,799881481.481481,842618518.518518,911496296.296296,997007407.407407,1061640740.74074,1125685185.18519,1166514814.81481,1213485185.18519,1043411111.11111,1122800000,1231732103.7037,1323985600,1391435992.59259
GDP (current US$),NY.GDP.MKTP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3394000000,3569000000,3869000000,4213000000,4238000000,4397000000,4658000000,4828000000,4949000000,4984000000,5265000000,5399000000,5610000000,5799000000,5901000000,6013000000,6051000000,6355000000,5916000000,6234000000,6910000000,..,..
GDP (current US$),NY.GDP.MKTP.CD,Guatemala,GTM,1043599900,1076699900,1143600000,1262800000,1299099900,1331399900,1390700000,1453500000,1610500000,1715399900,1904000000,1984800000,2101300000,2569200100,3161499900,3645900000,4365300200,5480500200,6070600200,6902600200,7878700000,8607500300,8716999700,9050000400,9470000100,9721652086.95652,7231963515.98174,7084399840,7841602824.42748,8410724360.79545,7650196845.21546,9406135143.41165,10440781587.5435,11400017301.4587,12983233310.7467,14655404433.2771,15674835615.3139,17790026221.6139,19395491992.9939,18318412251.3642,19288929030.0508,18405220247.4412,20444205991.025,21576351798.9145,23577298094.6571,26783389293.922,29744246827.1839,33567850824.1039,38503720224.3166,37126148264.6383,40676578423.4871,46876006272.2387,49593929487.1263,52996446180.3474,57852152955.039,62186064757.9334,66053403363.7384,71653754107.104,73328365862.4329,77172317258.6478,77719464220.73,86455519686.8841,95641441234.943,104368413483.146,113199586004.477
GDP (current US$),NY.GDP.MKTP.CD,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,3220224607.81851,3594302908.06164,4203069035.01427,5152080387.55572,5691417541.33871,6102769605.43001,6762781870.6211,6914381290.57116,8087305999.0597,8877094497.44971,9746524915.08071,9646440666.52864,11926032493.4301,15129893722.3449,18421497251.1767,22787644565.9059,2909130355.238,2976714019.06852,3476480303.12273,3546079262.94987,3888320665.52218,4396178694.1535,4789220416.70641,4781166116.51789,4932800406.92974,5385704166.43341,5641243099.76661,5516916163.0949,5232118046.3713,5046806782.54761,4367458866.71537,4125527603.22908,4301608752.51396,5025167975.26363,5300767960.51572,4282468636.90501,4220019845.26341,6281918226.34408,6964179983.17212,6716905339.73136,6853467145.53089,6785137203.33153,7638044556.84656,8376613539.28278,8778473372.82124,8794201742.84609,8595955222.49719,10324668271.1362,11857030366.7891,13442861496.4454,14088693742.9464,17069115737.8259,19910452541.9219,22407615556.0571,25334307878.737
GDP (current US$),NY.GDP.MKTP.CD,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,204670550.76064,204167296.856603,227986203.29754,232331281.355932,256769730.263158,283311996.82299,292152321.493146,298871674.860041,318876550.432277,308143183.311819,287648258.258297,402230865.151515,430284021.883771,425225176.812165,359980490.728569,373959151.148591,338524232.567315,451893374.95907,427514321.528126,554072302.828333,634187269.235013,668470890.785147,588309271.28603,615779518.807114,612502084.797565,660195402.013602,702965147.568054,698107222.422492,591034143.426384,579365780.135134,391345597.488269,412610871.509121,466773711.235579,553614800.145707,582169841.298304,639776040.688424,634781901.251494,753162998.015113,952667544.037289,890167833.369849,940112538.936436,1157074319.19388,1049412177.11413,1109682824.13594,1135250721.0374,1152384166.79638,1245074264.10396,1469978606.12143,1554133593.91699,1588767975.59018,1683619351.72486,1878659686.58993,1839048747.87671,2077816134.67419,2119865935.24909
GDP (current US$),NY.GDP.MKTP.CD,Guyana,GUY,170216241.126064,185849535.376162,194949512.626218,175757893.938598,194774513.063717,213235294.117647,228705882.352941,250176470.588235,229750000,249300000,267800000,282050000,285380952.380952,307047619.047619,433954545.454545,494791666.666667,454440000,449880000,507080000,530440000,603200000,570357107.142857,482000000,489333333.333333,437631605.263158,453488372.093023,504651139.534884,354591846.938775,413799990,379779389.705882,396582263.291139,348533094.812165,373573141.486811,454101382.488479,540874934.201012,621626785.915493,705406001.424501,749138009.56454,717530683.169567,694754988.258295,712667896.727512,712167450.162898,726131434.715338,743063950.317749,787814379.183843,824880550.343965,2379817990.6918,2730971595.39574,3025187433.33637,3165663152.73351,3432912516.92427,3691384317.52178,4063088535.76331,4167800928.83553,4127660151.8087,4279840193.7046,4482697336.56174,4748174334.14044,4787636997.85343,5173760191.84652,5471256594.72422,8041362110.31175,14718388489.2086,16918503597.1223,24835899825.8993
GDP (current US$),NY.GDP.MKTP.CD,Haiti,HTI,273187200,271066000,281896800,294883400,325281200,353251800,368948600,369124200,367968800,391820400,331200000,362800000,371998958.402916,466798973.042259,565399321.520814,681400000,879000000,947000000,974200000,1080600000,1383800000,1479400000,1474200000,1623600000,1816200000,2009400000,2318000000,2047200000,2613926800,2736243800,3096289800,3473562627.79423,2257129791.61575,1878253767.31305,2167569046.11837,2813313278.81082,2907517603.76719,3338949151.59927,3723903723.63772,4153725883.84082,6813566098.8675,6331970324.31022,6205847213.6351,5071947798.27263,6087360684.2969,7030149730.33692,7638739122.67242,9228637767.69009,10432962634.8748,11597002834.7786,11859312725.1448,13008746038.8867,13708925477.1304,14902488604.2421,15146883497.6331,14849629308.6025,14069277526.2278,15093357161.1498,16403864617.8458,15016090929.5125,14508222518.3018,20877414952.6375,20253551920.5516,19850585722.3241,25224154990.7946
GDP (current US$),NY.GDP.MKTP.CD,Honduras,HND,335650000,356200000,387750000,410200000,457000000,508650000,549950000,598100000,646800000,668000050,723000000,731000000,802996336.516486,912499493.750253,1034500000,1124000000,1347999950,1669499950,3097242093,3544281976.5,3968160046,4043894878.5,4266503525.5,4476697185,4915311846.5,5278120712.5,5677828959,6190521241.5,5902717091.41631,5432344901.72414,4923009551.55642,4648668478.56753,4943700431.07368,4926728932.95069,4642280682.14252,5347445005.21376,5215028986.48649,5737099650.19011,6366340265.87888,6414520529.61672,7186638029.05875,7651162302.3456,7858255412.86038,8230391346.67228,8869299234.3377,9757012696.56212,10917477066.1429,12361257680.5627,13881731875.7466,14587496229.1811,15839344591.9842,17710275685.4074,18528554397.5695,18499729214.904,19756533971.8698,20979791685.416,21717604952.1835,23136247990.5977,24067750760.499,24882225741.8119,23352232483.755,28144331506.6149,31426041806.7985,34355805527.9795,37093565854.0437
GDP (current US$),NY.GDP.MKTP.CD,"Hong Kong SAR, China",HKG,1320796651.69457,1383681651.13776,1612346412.26475,1935298266.45384,2206466461.26434,2435078534.03141,2489845016.64894,2692474989.12571,2716964388.42418,3189740055.13982,3800766535.62088,4476001946.01486,5710090213.15035,8030117555.62033,9388695366.84578,10048089558.0636,12876366008.8077,15719433719.4337,18315136409.1427,22526184533.17,28861857810.6515,31055226088.6943,32291215843.6433,29907227184.179,33511383985.6741,35699772165.7093,41075396884.8952,50622896162.6006,59707404560.5944,68790219177.9733,76928784620.8158,88959997899.9293,104272507639.282,120354212475,135811771026.33,144652295363.667,159718183550.734,177353174849.714,168885443660.072,165768095391.557,171668891194.349,169404327616.605,166348866131.028,161385558801.811,169099768875.193,181569311742.213,193535442896.365,211596944503.8,219278749139.734,214047795659.045,228638668727.291,248513617677.287,262628865879.697,275696879834.966,291459995978.893,309385622601.348,320860317562.562,341273289534.466,361731070995.726,363074545072.389,344943149590.058,368954169748.818,358679533984.718,381066399066.208,407106738445.069
GDP (current US$),NY.GDP.MKTP.CD,Hungary,HUN,..,..,..,..,..,..,..,..,4886222554.66355,5429812386.53195,5780929202.60333,6291568220.79393,7379313742.13684,9138292402.1882,10016338178.9993,11420392514.6172,13235612078.8396,14783674054.829,17286744153.707,19959731324.801,23116977148.0216,23705883891.9445,24141667188.0517,21910365258.2514,21242726264.4854,21510643750.177,24778163812.0131,27232016527.4237,29799838597.4079,30422508937.567,34478360678.756,34867307352.646,38857339124.9084,40256233360.3817,43307949890.4603,46577614588.9926,46833767123.6915,47398564799.2496,48784412623.5939,49160204397.4635,47275954428.9586,53800068065.7969,67636468625.0428,85190469121.074,104015363080.271,113098237570.929,115604111412.139,140123326896.329,158228265915.534,130807441076.16,131898737241.166,141712804953.868,128470269689.958,135646053778.582,141128696412.321,125244126623.289,128983560865.293,143335098991.862,161184691013.835,164936682033.992,158468487754.196,183282685440.486,177536698164.902,214022571311.24,222904723252.11
GDP (current US$),NY.GDP.MKTP.CD,Iceland,ISL,252169712.042125,257703244.559997,289200704.382542,345175036.090555,440797869.282266,531569563.888591,638349755.221932,630567115.790732,481532847.590587,420945147.630956,526704545.454545,670251136.363636,839652164.06073,1154440252.96794,1515190595.29765,1406875081.32726,1669488389.96542,2208509076.28099,2511826196.009,2853435053.88542,3381419251.29231,3492997010.04956,3206626644.5371,2765950335.71095,2864441387.40507,2984052356.55071,3989622739.28212,5520318404.64149,6106635816.24587,5672569449.07068,6468736355.55678,6909730288.17061,7080981738.05606,6218581531.64347,6389460342.78656,7123633418.19739,7426082270.67669,7569672925.33739,8503746467.99599,8982047589.4895,9025660361.75842,8234846804.60582,9318395054.85934,11429333037.8443,13825302535.7699,16852963067.0496,17465318552.2941,21652505596.7528,18074622987.0185,13154414219.207,13751161917.7398,15221622925.9319,14751508133.5443,16125060515.3117,17867662177.8911,17517210519.0912,20793168030.9524,24728285177.4603,26260850582.0687,24681343649.2952,21629953194.0659,25770339317.3897,28696453180.1657,31452223861.9091,33462807982.85
GDP (current US$),NY.GDP.MKTP.CD,India,IND,37029883876.1839,39232435784.0358,42161481858.0819,48421923459.1235,56480289940.9899,59556105229.0052,45581230504.071,50134942204,53085455870.6667,58447995017.3333,62422483054.6667,67351404351.833,71464700666.9869,85517673172.5513,99526597933.6331,98473832017.3242,102716451979.68,121486641441.309,137302319828.995,152995442497.709,186328579302.068,193491368445.573,200715624830.902,218262146413.158,212157645177.652,232511554840.372,248985994040.59,279033584092.223,296589670895.932,296042052944.66,320979026420.035,270105341879.226,288208070278.013,279295648982.529,327274843459.429,360281909643.489,392896866204.516,415867563592.829,421351317224.941,458821052615.79,468395521654.458,485440139204.171,514939140318.756,607700687237.318,709152728830.775,820383763511.445,940259888787.721,1216736438834.96,1198895139005.92,1341888016994.9,1675615519484.96,1823051829894.55,1827637590410.41,1856721507621.58,2039126479154.52,2103588360044.94,2294796885663.16,2651474262755.45,2702929641648.74,2835606256558.19,2674851578587.27,3167270623260.47,3346107287730.93,3638489096033.86,3912686168582.21
GDP (current US$),NY.GDP.MKTP.CD,Indonesia,IDN,..,..,..,..,..,..,..,5667756627.92093,7076465299.81141,8337423312.88344,9150684931.50685,9333536369.94567,10997590361.4458,16273253012.0482,25802409638.5542,30463855421.6867,37269156626.506,45808915662.6506,51455719075.8254,51400186342.8889,72482337397.4439,85518233419.0479,90158449294.9921,81052283383.7155,84853700027.651,85289488375.4435,79954072544.5279,75929617557.7521,84300174485.7973,94451427876.6628,106140727333.636,116621996217.133,128026966579.964,158006700301.533,176892143931.505,202132028723.115,227369679374.973,215748998609.635,95445547872.715,140001351215.462,165021012077.81,160446947784.909,195660611165.183,234772463823.808,256836875295.452,285868619196.085,364570515618.357,432216737774.861,510228634992.258,539580085612.401,755094157621.936,892969104563.171,917869913332.649,912524136718.018,890814755533.537,860854232686.214,931877364037.698,1015618744159.73,1042271532988.63,1119099871350.2,1059054842698.48,1186509691086.73,1319101183380.15,1371169301563.62,1396300098190.97
GDP (current US$),NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,4199134389.90099,4426949094.83828,4693566416.48845,4928628018.38944,5379845647.69637,6197319929.0429,6789938671.74918,7555383690.16502,8623172959.89439,9743089607.49835,10976245153.5842,13731802833.0379,17153463263.1023,27081698249.5137,46209092072.1331,51776222349.8812,68055295080.7542,80600122701.9652,77994316621.4828,90391877325.9312,94362275580.021,100499312749.922,125948756439.48,156365156618.242,162276728619.519,180183629599.683,209094561833.481,134009995923.166,123057861333.91,120496362916.27,124813263926.226,131637664957.524,119768691216.667,63743623231.2312,71841461172.2365,96419225744.9927,120403931883.348,113919163421.479,110276913362.445,113848450088.686,109591707801.431,126878750295.583,128626917504.398,151911222120.261,187754571246.703,224970371328.826,265602187406.199,349736591836.295,406070949550.867,414059094949.597,487069570461.36,629082257472.368,644019315003.54,500399839839.877,462284793280.825,409191686496.677,459042684192.698,489168731811.147,398880231367.268,333519146339.191,262186179355.944,383436202446.695,394362621793.035,404625655076.275,436906331671.859
GDP (current US$),NY.GDP.MKTP.CD,Iraq,IRQ,1537252193.09912,1671960965.21561,1784174540.73018,1805901510.0394,2136408197.83672,2335785506.0858,2530306095.87756,2551522656.19094,2896598841.36046,3007758796.89648,3281318687.47253,3865346534.65347,4113848002.40312,5134367778.1446,11516762614.2906,13458516762.6143,17754825601.0836,19838130714.5276,23762275651.8794,37816457839.4853,52569000000,37823000000,42382333333.3333,40712903225.8064,46938387096.7742,48425161290.3226,47264516129.0323,56774193548.3871,62684516129.0323,65831935483.871,180408064516.129,407796349.663785,553671957.671958,1031944881.13189,3991349282.75729,12894029888.1122,10433698621.3427,20764857056.3795,20617405044.2425,36881601583.8194,48364250943.9051,36176430128.8057,32928454672.4246,21921569478.8163,36633669269.3981,50065104667.8159,65147051918.0219,88837057319.5179,131614434153.505,111657580326.315,138516722649.573,185749664444.444,218002476129.472,234637675128.645,228415656174.957,166774104959.102,166743557747.671,187217660050.676,227367469034.031,233636097800.338,180898797516.874,209691945713.103,287372232137.931,268881051643.549,279641257615.385
GDP (current US$),NY.GDP.MKTP.CD,Ireland,IRL,1998550221.80554,2151772979.96956,2329372971.89171,2505073357.88508,2851091646.43165,3035655793.5247,3198820903.82796,3445739914.73101,3378701146.84197,3902721631.54663,4395995085.99509,5098250287.46646,6318060582.21873,7481173065.79201,7896860614.98803,9483808362.36934,9453756014.71837,11248340431.3779,14647996073.6937,18319334300.4513,21747855640.0712,20670190138.1671,21474754080.0358,20766047763.5314,20106648454.8404,21270013325.5601,28714571852.4799,33920518492.5094,37772897420.5159,39238392677.7542,49305632408.4929,49787502852.0725,55918538121.3989,52417477613.676,57097656065.96,69139823232.3232,75790785030.2419,82856648758.3572,90199410115.5097,98893958262.6438,100207610429.909,109346669229.695,128596035288.401,164670771259.602,194372115041.065,211876989655.907,232180617162.279,270079279419.5,275447471451.063,236443117248.477,221985621537.5,241337364609.738,227270922957.327,243301556084.989,266787238499.03,302391428540.035,305733136180.907,348532394023.595,395461216460.418,407124824064.995,436555518400.451,531306516907.984,548570250341.987,551394889339.778,577389475009.922
GDP (current US$),NY.GDP.MKTP.CD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,251195796.754456,256330852.156058,356287012.606274,459975486.190554,584702952.685877,617619437.172775,761514559.659091,821507936.507937,854849069.84907,765647870.425915,833255280.073462,922269212.561149,1007205928.23713,1178261296.66012,1385124213.31567,1573742112.92671,1601050083.21985,1668684324.16871,1891002697.84173,2252620408.16327,2802206151.59282,3032411026.94919,3422733202.4501,4466350655.89909,5928791505.35144,5486921247.07323,5920369789.50182,6565667052.79737,6690228371.66909,7001175622.71266,7708454412.32126,7084800892.22284,6846377563.00683,6979788333.50279,7491649455.92717,7314967866.28289,6684225641.02564,7931193222.06405,7431257410.92713,..,..
GDP (current US$),NY.GDP.MKTP.CD,Israel,ISR,3070585807.33625,3708586471.46387,2966154031.33123,3535949088.90947,4024344852.54797,4329084428.62583,4703300098.0703,4762386782.7194,5458427927.8861,6297852761.13463,7406712876.3832,7052544000.09352,9222557538.58382,11902574258.9313,17172607138.122,16141767373.4859,15956349550.0166,18257113904.2478,17701286907.0888,22609741059.839,25395256477.5976,26882009819.3456,29255285401.3621,32675755462.0865,30645607293.0048,28905736366.7079,35834154873.5622,43049543634.9607,52650948910.3748,52443479454.114,62016729540.7093,70998755006.9019,79457685757.166,79855877174.4429,90740103828.6058,105497418058.646,115116595544.694,119459826346.611,120547409278.703,121417185061.719,136512300542.025,135002039612.906,125332331883.997,131408914824.005,140047984605.087,147519922009.047,158900547825.306,184681214673.45,221231658862.876,213403181852.86,239679036634.372,268094998225.028,263589172712.391,298478070673.058,315017088116.716,303469434072.296,321940971558.016,358451839052.991,376299083108.497,400645216358.857,410768352657.612,489851549972.347,525181008025.57,512184638998.974,540379921261.681
